submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,semantic_similarity
sub_0081,sub_0082,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)",0.3043478260869565,0.0,0.6569767441860465,0.6666577778962947,9,0.06,0.03,3,13,0,0.98900855
sub_0081,sub_0083,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])",0.3478260869565217,0.0,0.9772727272727272,0.999986666844442,2,0.03,0.01,1,4,0,0.98147327
sub_0081,sub_0084,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)",0.2083333333333333,0.0,0.6976744186046512,0.2499975000249997,3,0.0799999999999999,0.0199999999999999,2,9,0,0.990471
sub_0081,sub_0085,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.4,0.0,0.5058139534883721,0.6666577778962947,6,0.0399999999999999,0.0099999999999999,1,4,0,0.99055445
sub_0081,sub_0086,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","numbers=[13,45,2,67,34]

numbers.reverse()

print(max(numbers))",0.0434782608695652,0.0,0.3662790697674418,0.0,1,0.01,0.0,0,2,0,0.9678432
sub_0081,sub_0087,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","list1=[9,44,18,72,1]

greatest=min(list1)

for i in list1:
    if i>greatest:
        greatest=i

print(greatest)",0.217391304347826,0.0,0.6569767441860465,0.6666577778962947,8,0.0999999999999999,0.03,2,14,0,0.9902415
sub_0081,sub_0088,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=[15,26,37,48,59]

a.sort(reverse=True)

print(a[0])",0.0833333333333333,0.0,0.3081395348837209,0.0,5,0.0499999999999999,0.0199999999999999,1,7,0,0.96309984
sub_0081,sub_1071,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=[12,45,7,89,23]
maxi=a[0]

for x in a:
    if x>maxi:
        maxi=x

print(maxi)",0.217391304347826,0.0,0.4825581395348837,0.6666577778962947,45,0.2299999999999999,0.73,9,73,0,0.99011105
sub_0081,sub_1072,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=[12,45,7,89,23]
largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(largest)",0.4285714285714285,0.0714285714285714,0.6569767441860465,0.6666577778962947,42,0.2,0.6799999999999999,8,69,0,0.9847462
sub_0081,sub_1073,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","n=[4,8,2,99,34]

n.sort()

print(""Largest:"",n[-1])",0.0869565217391304,0.0,0.2906976744186046,0.0,48,0.26,0.7899999999999999,11,78,0,0.96897405
sub_0081,sub_1074,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","list1=[4,8,2,99,34]
list1.sort()

largest=list1[-1]

print(largest)",0.0869565217391304,0.0833333333333333,0.3895348837209302,0.0,43,0.21,0.7,7,70,0,0.9789256
sub_0081,sub_1075,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","arr=[]

for i in range(5):
    x=int(input())
    arr.append(x)

big=arr[0]

for i in arr:
    if i>big:
        big=i

print(big)",0.7058823529411765,0.125,0.7558139534883721,0.999986666844442,39,0.1699999999999999,0.65,6,64,0,0.99655294
sub_0081,sub_1076,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=[]

for i in range(5):
    num=int(input())
    a.append(num)

largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(""Largest number is"",largest)",0.7777777777777778,0.125,0.9555555555555556,0.999986666844442,46,0.24,0.76,10,76,0,0.9984862
sub_0081,sub_1077,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            l[i],l[j]=l[j],l[i]

print(l[-1])",0.3636363636363636,0.0,0.8255813953488372,0.999986666844442,41,0.18,0.6699999999999999,7,67,0,0.98727226
sub_0081,sub_1078,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","a=[10,5,88,21,44]

for i in range(len(a)):
    for j in range(i+1,len(a)):
        if a[i]>a[j]:
            temp=a[i]
            a[i]=a[j]
            a[j]=temp

print(""Largest ="",a[-1])",0.391304347826087,0.0,0.9148936170212766,0.999986666844442,44,0.22,0.74,9,72,0,0.98363495
sub_0081,sub_1079,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","nums=[55,22,11,99,77]

largest=nums[0]
i=0

while i<len(nums):
    if nums[i]>largest:
        largest=nums[i]
    i=i+1

print(largest)",0.2608695652173913,0.0625,0.7906976744186046,0.2499975000249997,47,0.25,0.78,11,77,0,0.99064153
sub_0081,sub_1080,assignment_008,"arr=[]

for i in range(5):
    num=int(input())
    arr.append(num)

largest=arr[0]

for i in range(len(arr)):
    if arr[i]>largest:
        largest=arr[i]

print(largest)","n=[55,22,11,99,77]

big=n[0]
k=0

while k<len(n):
    if n[k]>big:
        big=n[k]
    k=k+1

print(""Biggest number is"",big)",0.1428571428571428,0.0,0.7267441860465116,0.2499975000249997,40,0.19,0.6599999999999999,8,66,0,0.99113154
sub_0082,sub_0083,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])",0.1923076923076923,0.0,0.6420454545454546,0.6666577778962947,11,0.09,0.04,2,17,0,0.9733459
sub_0082,sub_0084,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)",0.16,0.0,0.9416666666666668,0.3333288889481473,6,0.0199999999999999,0.01,1,4,0,0.9930874
sub_0082,sub_0085,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.3333333333333333,0.0909090909090909,0.7699115044247787,0.999980000399992,3,0.02,0.02,2,9,0,0.99079514
sub_0082,sub_0086,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","numbers=[13,45,2,67,34]

numbers.reverse()

print(max(numbers))",0.0909090909090909,0.0,0.5575221238938053,0.0,8,0.07,0.03,3,15,0,0.9814656
sub_0082,sub_0087,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","list1=[9,44,18,72,1]

greatest=min(list1)

for i in list1:
    if i>greatest:
        greatest=i

print(greatest)",0.217391304347826,0.0,1.0,0.999980000399992,1,0.0399999999999999,0.0,1,1,0,0.9951861
sub_0082,sub_0088,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","a=[15,26,37,48,59]

a.sort(reverse=True)

print(a[0])",0.1304347826086956,0.0,0.4690265486725664,0.0,4,0.01,0.01,2,6,0,0.97547364
sub_0082,sub_1071,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","a=[12,45,7,89,23]
maxi=a[0]

for x in a:
    if x>maxi:
        maxi=x

print(maxi)",0.4,0.0,0.7345132743362832,0.999980000399992,36,0.29,0.76,12,86,0,0.99543345
sub_0082,sub_1072,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","a=[12,45,7,89,23]
largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(largest)",0.5,0.0,1.0,0.999980000399992,33,0.26,0.71,11,82,0,0.98647267
sub_0082,sub_1073,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","n=[4,8,2,99,34]

n.sort()

print(""Largest:"",n[-1])",0.0869565217391304,0.0,0.4424778761061947,0.0,39,0.32,0.82,14,91,0,0.9850089
sub_0082,sub_1074,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","list1=[4,8,2,99,34]
list1.sort()

largest=list1[-1]

print(largest)",0.0869565217391304,0.0,0.5929203539823009,0.0,34,0.27,0.73,10,83,0,0.9866191
sub_0082,sub_1075,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","arr=[]

for i in range(5):
    x=int(input())
    arr.append(x)

big=arr[0]

for i in arr:
    if i>big:
        big=i

print(big)",0.2608695652173913,0.0,0.8692307692307693,0.6666577778962947,30,0.2299999999999999,0.68,9,77,0,0.990468
sub_0082,sub_1076,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","a=[]

for i in range(5):
    num=int(input())
    a.append(num)

largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(""Largest number is"",largest)",0.4545454545454545,0.0714285714285714,0.6277777777777778,0.6666577778962947,37,0.3,0.79,13,89,0,0.990862
sub_0082,sub_1077,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            l[i],l[j]=l[j],l[i]

print(l[-1])",0.2,0.0,0.795774647887324,0.6666577778962947,32,0.24,0.7,10,80,0,0.98722076
sub_0082,sub_1078,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","a=[10,5,88,21,44]

for i in range(len(a)):
    for j in range(i+1,len(a)):
        if a[i]>a[j]:
            temp=a[i]
            a[i]=a[j]
            a[j]=temp

print(""Largest ="",a[-1])",0.28,0.0,0.601063829787234,0.6666577778962947,35,0.28,0.77,12,85,0,0.9766815
sub_0082,sub_1079,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","nums=[55,22,11,99,77]

largest=nums[0]
i=0

while i<len(nums):
    if nums[i]>largest:
        largest=nums[i]
    i=i+1

print(largest)",0.2083333333333333,0.0,0.8308823529411765,0.3333288889481473,38,0.31,0.81,14,90,0,0.9933009
sub_0082,sub_1080,assignment_008,"a=[3,67,23,90,12]

largest=0

for i in a:
    if i>largest:
        largest=i

print(""Largest number is"",largest)","n=[55,22,11,99,77]

big=n[0]
k=0

while k<len(n):
    if n[k]>big:
        big=n[k]
    k=k+1

print(""Biggest number is"",big)",0.1851851851851851,0.0,0.904,0.3333288889481473,31,0.25,0.69,11,79,0,0.9952452
sub_0083,sub_0084,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)",0.2,0.0,0.6818181818181818,0.2499975000249997,5,0.1099999999999999,0.03,1,13,0,0.98559797
sub_0083,sub_0085,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.2083333333333333,0.0,0.4943181818181818,0.6666577778962947,8,0.0699999999999999,0.02,0,8,0,0.96791136
sub_0083,sub_0086,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","numbers=[13,45,2,67,34]

numbers.reverse()

print(max(numbers))",0.0416666666666666,0.0,0.3579545454545454,0.0,3,0.0199999999999999,0.01,1,2,0,0.9514769
sub_0083,sub_0087,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","list1=[9,44,18,72,1]

greatest=min(list1)

for i in list1:
    if i>greatest:
        greatest=i

print(greatest)",0.3181818181818182,0.0,0.6420454545454546,0.6666577778962947,10,0.13,0.04,1,18,0,0.9809384
sub_0083,sub_0088,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","a=[15,26,37,48,59]

a.sort(reverse=True)

print(a[0])",0.0384615384615384,0.0,0.3011363636363636,0.0,7,0.0799999999999999,0.03,0,11,0,0.9538398
sub_0083,sub_1071,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","a=[12,45,7,89,23]
maxi=a[0]

for x in a:
    if x>maxi:
        maxi=x

print(maxi)",0.16,0.0,0.4715909090909091,0.6666577778962947,47,0.1999999999999999,0.72,10,69,0,0.9818805
sub_0083,sub_1072,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","a=[12,45,7,89,23]
largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(largest)",0.2916666666666667,0.0,0.6420454545454546,0.6666577778962947,44,0.17,0.6699999999999999,9,65,0,0.9867238
sub_0083,sub_1073,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","n=[4,8,2,99,34]

n.sort()

print(""Largest:"",n[-1])",0.0833333333333333,0.0,0.2840909090909091,0.0,50,0.23,0.7799999999999999,12,74,0,0.9489802
sub_0083,sub_1074,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","list1=[4,8,2,99,34]
list1.sort()

largest=list1[-1]

print(largest)",0.0833333333333333,0.0,0.3806818181818182,0.0,45,0.18,0.69,8,66,0,0.9610139
sub_0083,sub_1075,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","arr=[]

for i in range(5):
    x=int(input())
    arr.append(x)

big=arr[0]

for i in arr:
    if i>big:
        big=i

print(big)",0.3043478260869565,0.0,0.7386363636363636,0.999986666844442,41,0.1399999999999999,0.64,7,60,0,0.9721285
sub_0083,sub_1076,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","a=[]

for i in range(5):
    num=int(input())
    a.append(num)

largest=a[0]

for i in range(len(a)):
    if a[i]>largest:
        largest=a[i]

print(""Largest number is"",largest)",0.32,0.0,0.9777777777777776,0.999986666844442,48,0.21,0.75,11,72,0,0.97804916
sub_0083,sub_1077,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            l[i],l[j]=l[j],l[i]

print(l[-1])",0.9375,0.5555555555555556,0.8068181818181818,0.999986666844442,43,0.15,0.6599999999999999,8,63,0,0.99050426
sub_0083,sub_1078,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","a=[10,5,88,21,44]

for i in range(len(a)):
    for j in range(i+1,len(a)):
        if a[i]>a[j]:
            temp=a[i]
            a[i]=a[j]
            a[j]=temp

print(""Largest ="",a[-1])",0.8333333333333334,0.0,0.9361702127659576,0.999986666844442,46,0.19,0.73,10,68,0,0.9990406
sub_0083,sub_1079,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","nums=[55,22,11,99,77]

largest=nums[0]
i=0

while i<len(nums):
    if nums[i]>largest:
        largest=nums[i]
    i=i+1

print(largest)",0.2,0.0,0.7727272727272727,0.2499975000249997,49,0.22,0.77,12,73,0,0.98634195
sub_0083,sub_1080,assignment_008,"l=[10,5,88,21,44]

for i in range(len(l)):
    for j in range(i+1,len(l)):
        if l[i]>l[j]:
            temp=l[i]
            l[i]=l[j]
            l[j]=temp

print(l[-1])","n=[55,22,11,99,77]

big=n[0]
k=0

while k<len(n):
    if n[k]>big:
        big=n[k]
    k=k+1

print(""Biggest number is"",big)",0.1379310344827586,0.0,0.7102272727272727,0.2499975000249997,42,0.16,0.6499999999999999,9,62,0,0.9814085
sub_0084,sub_0085,assignment_008,"nums=[55,22,11,99,77]

big=nums[0]
i=0

while i<len(nums):
    if nums[i]>big:
        big=nums[i]
    i=i+1

print(big)","a=list(map(int,input().split()))

m=a[0]

for i in a:
    if i>m:
        m=i

print(m)",0.1739130434782608,0.0,0.725,0.3333288889481473,3,0.04,0.01,1,5,0,0.9884558
